OFFENSE_CODE,X,Y,Location,,DAY_OF_WEEK,DISTRICT,STREET,OCCURRED_ON_DATE,OFFENSE_DESCRIPTION
3006,42.37809471,-71.05570177,"(42.37809471, -71.05570177)",,Friday,A15,STARR KING CT,8/31/18,SICK/INJURED/MEDICAL - PERSON
3114,42.30284782,-71.06808985,"(42.30284782, -71.06808985)",,Friday,C11,TOPLIFF ST,8/31/18,INVESTIGATE PROPERTY
3201,42.36165196,-71.05630529,"(42.36165196, -71.05630529)",,Friday,A1,BLACKSTONE ST,8/31/18,PROPERTY - LOST
3802,42.28678123,-71.15741315,"(42.28678123, -71.15741315)",,Friday,E5,HASTINGS ST,8/31/18,M/V ACCIDENT - PROPERTY ÊDAMAGE
2662,42.30866634,-71.06198089,"(42.30866634, -71.06198089)",,Friday,C11,CHURCH ST,8/31/18,BALLISTICS EVIDENCE/FOUND
3831,42.35042609,-71.16637332,"(42.35042609, -71.16637332)",,Friday,D14,WASHINGTON ST,8/31/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
2610,42.34767067,-71.07620742,"(42.34767067, -71.07620742)",,Friday,D4,DARTMOUTH ST,8/31/18,TRESPASSING
1102,42.36517799,-71.05739255,"(42.36517799, -71.05739255)",,Friday,A1,ENDICOTT ST,8/31/18,FRAUD - FALSE PRETENSE / SCHEME
2646,42.32587659,-71.07024947,"(42.32587659, -71.07024947)",,Friday,B2,NORFOLK AVE,8/31/18,LIQUOR - DRINKING IN PUBLIC
1849,42.32445145,-71.0581068,"(42.32445145, -71.05810680)",,Friday,C6,BELLFLOWER ST,8/31/18,"DRUGS - POSS CLASS B - COCAINE, ETC."
3130,42.32445145,-71.0581068,"(42.32445145, -71.05810680)",,Friday,C6,BELLFLOWER ST,8/31/18,SEARCH WARRANT
3006,42.27147462,-71.16472873,"(42.27147462, -71.16472873)",,Friday,E5,GLENHAVEN RD,8/31/18,SICK/INJURED/MEDICAL - PERSON
1402,42.32639844,-71.11152626,"(42.32639844, -71.11152626)",,Friday,E13,S HUNTINGTON AVE,8/31/18,VANDALISM
3301,42.38248472,-70.99982811,"(42.38248472, -70.99982811)",,Friday,A7,BAYSWATER ST,8/31/18,VERBAL DISPUTE
801,42.3764438,-71.03474021,"(42.37644380, -71.03474021)",,Friday,A7,BENNINGTON ST,8/31/18,ASSAULT - SIMPLE
1503,42.3764438,-71.03474021,"(42.37644380, -71.03474021)",,Friday,A7,BENNINGTON ST,8/31/18,"WEAPON - OTHER - CARRYING / POSSESSING, ETC"
2407,42.3764438,-71.03474021,"(42.37644380, -71.03474021)",,Friday,A7,BENNINGTON ST,8/31/18,ANNOYING AND ACCOSTING
2657,42.3764438,-71.03474021,"(42.37644380, -71.03474021)",,Friday,A7,BENNINGTON ST,8/31/18,VIOLATION - CITY ORDINANCE
3801,42.35115368,-71.17291563,"(42.35115368, -71.17291563)",,Friday,D14,TREMONT ST,8/31/18,M/V ACCIDENT - OTHER
3831,42.34666037,-71.15209532,"(42.34666037, -71.15209532)",,Thursday,D14,WINSHIP ST,8/30/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
3801,42.37270654,-71.06412658,"(42.37270654, -71.06412658)",,Friday,A15,ARROW ST,8/31/18,M/V ACCIDENT - OTHER
3831,42.3335379,-71.03531827,"(42.33353790, -71.03531827)",,Friday,C6,L ST,8/31/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
1849,42.28219943,-71.13269192,"(42.28219943, -71.13269192)",,Friday,E5,DURNELL AVE,8/31/18,"DRUGS - POSS CLASS B - COCAINE, ETC."
3112,42.33381437,-71.04284935,"(42.33381437, -71.04284935)",,Friday,C6,E FIFTH ST,8/31/18,LANDLORD - TENANT SERVICE
2610,42.33176796,-71.07182739,"(42.33176796, -71.07182739)",,Friday,B2,GERARD ST,8/31/18,TRESPASSING
3115,42.25866047,-71.12986111,"(42.25866047, -71.12986111)",,Tuesday,E18,GORDON AVE,8/7/18,INVESTIGATE PERSON
3114,42.30597541,-71.07011898,"(42.30597541, -71.07011898)",,Friday,C11,RICHFIELD ST,8/31/18,INVESTIGATE PROPERTY
3115,42.25137716,-71.13295048,"(42.25137716, -71.13295048)",,Friday,E18,SUNNYSIDE ST,8/31/18,INVESTIGATE PERSON
3115,42.32102023,-71.09352344,"(42.32102023, -71.09352344)",,Friday,B2,MARCELLA ST,8/31/18,INVESTIGATE PERSON
1402,42.30344073,-71.06674608,"(42.30344073, -71.06674608)",,Friday,C11,HOMES AVE,8/31/18,VANDALISM
617,42.35272466,-71.12927406,"(42.35272466, -71.12927406)",,Friday,D14,BRIGHTON AVE,8/31/18,LARCENY THEFT FROM BUILDING
413,42.25716913,-71.12530617,"(42.25716913, -71.12530617)",,Friday,E18,SUMMER ST,8/31/18,ASSAULT - AGGRAVATED - BATTERY
1849,42.28076737,-71.04736497,"(42.28076737, -71.04736497)",,Friday,C11,HALLET ST,8/31/18,"DRUGS - POSS CLASS B - COCAINE, ETC."
3115,42.29828416,-71.07869447,"(42.29828416, -71.07869447)",,Friday,B3,NORWELL ST,8/31/18,INVESTIGATE PERSON
3831,42.34710196,-71.08841746,"(42.34710196, -71.08841746)",,Friday,D4,BOYLSTON ST,8/31/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
3831,42.25582051,-71.12411928,"(42.25582051, -71.12411928)",,Friday,E18,HYDE PARK AVE,8/31/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
3810,42.34934252,-71.16386818,"(42.34934252, -71.16386818)",,Friday,D14,WASHINGTON ST,8/31/18,M/V ACCIDENT - INVOLVING ÊBICYCLE - INJURY
1402,42.3189886,-71.0983998,"(42.31898860, -71.09839980)",,Sunday,E13,COLUMBUS AVE,8/26/18,VANDALISM
1831,42.33152148,-71.07085307,"(42.33152148, -71.07085307)",,Friday,C6,MASSACHUSETTS AVE,8/31/18,DRUGS - SICK ASSIST - OTHER NARCOTIC
3006,42.29663584,-71.08729385,"(42.29663584, -71.08729385)",,Friday,B3,BLUE HILL AVE,8/31/18,SICK/INJURED/MEDICAL - PERSON
619,42.30209443,-71.06575183,"(42.30209443, -71.06575183)",,Thursday,C11,RIDGEWOOD ST,8/16/18,LARCENY ALL OTHERS
3006,42.32506222,-71.0789508,"(42.32506222, -71.07895080)",,Thursday,B2,WINTHROP ST,8/30/18,SICK/INJURED/MEDICAL - PERSON
3111,42.35348229,-71.04814061,"(42.35348229, -71.04814061)",,Friday,C6,SLEEPER ST,8/31/18,LICENSE PREMISE VIOLATION
3115,42.37081805,-71.03929078,"(42.37081805, -71.03929078)",,Friday,A7,PARIS ST,8/31/18,INVESTIGATE PERSON
3201,42.36109742,-71.06206081,"(42.36109742, -71.06206081)",,Thursday,A1,CAMBRIDGE ST,8/30/18,PROPERTY - LOST
3831,42.28593201,-71.12933705,"(42.28593201, -71.12933705)",,Friday,E5,CORINTH ST,8/31/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
3801,42.35483584,-71.06267377,"(42.35483584, -71.06267377)",,Friday,A1,MASON ST,8/31/18,M/V ACCIDENT - OTHER
1810,42.32924494,-71.08200715,"(42.32924494, -71.08200715)",,Friday,B2,ZEIGLER ST,8/31/18,DRUGS - SALE / MANUFACTURING
1849,42.32924494,-71.08200715,"(42.32924494, -71.08200715)",,Friday,B2,ZEIGLER ST,8/31/18,"DRUGS - POSS CLASS B - COCAINE, ETC."
619,42.35159398,-71.12865659,"(42.35159398, -71.12865659)",,Friday,D14,CHESTER ST,8/31/18,LARCENY ALL OTHERS
3115,42.30821604,-71.07997835,"(42.30821604, -71.07997835)",,Friday,B2,OLDFIELDS RD,8/31/18,INVESTIGATE PERSON
617,42.32512297,-71.10777974,"(42.32512297, -71.10777974)",,Friday,E13,DAY ST,8/31/18,LARCENY THEFT FROM BUILDING
3006,42.30878855,-71.09055618,"(42.30878855, -71.09055618)",,Friday,B2,SEAVER ST,8/31/18,SICK/INJURED/MEDICAL - PERSON
2647,42.34617634,-71.06471061,"(42.34617634, -71.06471061)",,Friday,D4,WASHINGTON ST,8/31/18,THREATS TO DO BODILY HARM
2900,42.332604,-71.072024,"(42.33260400, -71.07202400)",,Friday,C6,MASSACHUSETTS AVE,8/31/18,VAL - VIOLATION OF AUTO LAW - OTHER
3301,42.32188259,-71.10378919,"(42.32188259, -71.10378919)",,Friday,E13,PRIESING ST,8/31/18,VERBAL DISPUTE
2647,42.31633855,-71.06879992,"(42.31633855, -71.06879992)",,Friday,B2,MONADNOCK ST,8/31/18,THREATS TO DO BODILY HARM
613,42.30896999,-71.08284839,"(42.30896999, -71.08284839)",,Friday,B2,BLUE HILL AVE,8/31/18,LARCENY SHOPLIFTING
3410,42.35071344,-71.16296497,"(42.35071344, -71.16296497)",,Friday,D14,FAIRBANKS ST,8/31/18,TOWED MOTOR VEHICLE
706,42.3312567,-71.10418684,"(42.33125670, -71.10418684)",,Friday,B2,OSWALD ST,8/31/18,AUTO THEFT - MOTORCYCLE / SCOOTER
802,42.30756404,-71.05843368,"(42.30756404, -71.05843368)",,Friday,C11,DORCHESTER AVE,8/31/18,ASSAULT SIMPLE - BATTERY
3006,42.34901546,-71.15160335,"(42.34901546, -71.15160335)",,Friday,D14,WASHINGTON ST,8/31/18,SICK/INJURED/MEDICAL - PERSON
3006,42.30263978,-71.06038376,"(42.30263978, -71.06038376)",,Friday,C11,ADAMS ST,8/31/18,SICK/INJURED/MEDICAL - PERSON
614,42.26988893,-71.1321351,"(42.26988893, -71.13213510)",,Thursday,E18,POPLAR ST,8/30/18,LARCENY THEFT FROM MV - NON-ACCESSORY
3802,42.28671034,-71.10822888,"(42.28671034, -71.10822888)",,Friday,E18,AMERICAN LEGION HWY,8/31/18,M/V ACCIDENT - PROPERTY ÊDAMAGE
3006,42.32563183,-71.10845359,"(42.32563183, -71.10845359)",,Friday,E13,GROTTO GLEN RD,8/31/18,SICK/INJURED/MEDICAL - PERSON
619,42.35972137,-71.0585236,"(42.35972137, -71.05852360)",,Wednesday,A1,CITY HALL PLZ,8/29/18,LARCENY ALL OTHERS
3503,42.32696802,-71.08051941,"(42.32696802, -71.08051941)",,Friday,B2,GREENVILLE ST,8/31/18,MISSING PERSON - NOT REPORTED - LOCATED
2900,42.34601613,-71.0938121,"(42.34601613, -71.09381210)",,Friday,D4,BOYLSTON ST,8/31/18,VAL - VIOLATION OF AUTO LAW - OTHER
3201,42.34044966,-71.08845935,"(42.34044966, -71.08845935)",,Friday,D4,HUNTINGTON AVE,8/31/18,PROPERTY - LOST
616,42.34980175,-71.07840978,"(42.34980175, -71.07840978)",,Friday,D4,BOYLSTON ST,8/31/18,LARCENY THEFT OF BICYCLE
3115,42.27567917,-71.09363988,"(42.27567917, -71.09363988)",,Thursday,B3,BLUE HILL AVE,8/30/18,INVESTIGATE PERSON
1106,42.29848866,-71.06313294,"(42.29848866, -71.06313294)",,Sunday,C11,GENEVA AVE,8/19/18,FRAUD - CREDIT CARD / ATM FRAUD
614,42.3772126,-71.06669262,"(42.37721260, -71.06669262)",,Thursday,A15,MAIN ST,8/30/18,LARCENY THEFT FROM MV - NON-ACCESSORY
3410,42.33735844,-71.14815254,"(42.33735844, -71.14815254)",,Friday,D14,ORKNEY RD,8/31/18,TOWED MOTOR VEHICLE
3831,42.26847209,-71.11941323,"(42.26847209, -71.11941323)",,Friday,E18,METROPOLITAN AVE,8/31/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
3201,42.34980175,-71.07840978,"(42.34980175, -71.07840978)",,Friday,D4,BOYLSTON ST,8/31/18,PROPERTY - LOST
1102,42.32030801,-71.05765038,"(42.32030801, -71.05765038)",,Friday,C11,COLUMBIA RD,8/31/18,FRAUD - FALSE PRETENSE / SCHEME
3201,42.33153509,-71.09534648,"(42.33153509, -71.09534648)",,Friday,B2,TREMONT ST,8/31/18,PROPERTY - LOST
617,42.31719004,-71.08167267,"(42.31719004, -71.08167267)",,Tuesday,B2,SAVIN ST,8/21/18,LARCENY THEFT FROM BUILDING
3006,42.32055391,-71.1032743,"(42.32055391, -71.10327430)",,Friday,E13,CHESTNUT AVE,8/31/18,SICK/INJURED/MEDICAL - PERSON
3115,42.33279607,-71.10793327,"(42.33279607, -71.10793327)",,Friday,B2,FRAWLEY ST,8/31/18,INVESTIGATE PERSON
1106,42.30512773,-71.07370747,"(42.30512773, -71.07370747)",,Friday,C11,OLNEY ST,8/31/18,FRAUD - CREDIT CARD / ATM FRAUD
802,42.30938437,-71.08262277,"(42.30938437, -71.08262277)",,Friday,B2,BLUE HILL AVE,8/31/18,ASSAULT SIMPLE - BATTERY
3119,42.33219302,-71.04505385,"(42.33219302, -71.04505385)",,Friday,C6,THOMAS PARK,8/31/18,FIREARM/WEAPON - FOUND OR CONFISCATED
3207,42.35547514,-71.06051814,"(42.35547514, -71.06051814)",,Friday,,,8/31/18,PROPERTY - FOUND
3115,42.27724055,-71.16780065,"(42.27724055, -71.16780065)",,Friday,E5,GARDNER ST,8/31/18,INVESTIGATE PERSON
706,42.29004971,-71.07021576,"(42.29004971, -71.07021576)",,Thursday,C11,TALBOT AVE,8/30/18,AUTO THEFT - MOTORCYCLE / SCOOTER
3301,42.23951493,-71.13964409,"(42.23951493, -71.13964409)",,Friday,E18,W MILTON ST,8/31/18,VERBAL DISPUTE
3831,42.27531312,-71.11587798,"(42.27531312, -71.11587798)",,Friday,E18,AMERICAN LEGION HWY,8/31/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
311,42.30609356,-71.0671857,"(42.30609356, -71.06718570)",,Thursday,C11,BOWDOIN ST,8/30/18,ROBBERY - COMMERCIAL
1106,42.26893455,-71.10941865,"(42.26893455, -71.10941865)",,Wednesday,E18,TAUNTON AVE,8/8/18,FRAUD - CREDIT CARD / ATM FRAUD
3410,42.34136871,-71.14864682,"(42.34136871, -71.14864682)",,Friday,D14,COMMONWEALTH AVE,8/31/18,TOWED MOTOR VEHICLE
2906,42.32988771,-71.08445915,"(42.32988771, -71.08445915)",,Friday,B2,MARVIN ST,8/31/18,VAL - OPERATING UNREG/UNINS ÊCAR
2629,42.25188297,-71.11915243,"(42.25188297, -71.11915243)",,Friday,E18,TRUMAN PKWY,8/31/18,HARASSMENT
413,42.36240281,-71.06954652,"(42.36240281, -71.06954652)",,Friday,A1,FRUIT ST,8/31/18,ASSAULT - AGGRAVATED - BATTERY
802,42.33257073,-71.11115837,"(42.33257073, -71.11115837)",,Friday,,,8/31/18,ASSAULT SIMPLE - BATTERY
3114,42.25559206,-71.119909,"(42.25559206, -71.11990900)",,Friday,E18,DAVISON ST,8/31/18,INVESTIGATE PROPERTY
2905,42.30999747,-71.10401136,"(42.30999747, -71.10401136)",,Friday,E13,WASHINGTON ST,8/31/18,VAL - OPERATING WITHOUT LICENSE
2647,42.29131613,-71.07170293,"(42.29131613, -71.07170293)",,Friday,C11,WASHINGTON ST,8/31/18,THREATS TO DO BODILY HARM
1109,42.27722463,-71.14924044,"(42.27722463, -71.14924044)",,Tuesday,E5,TENNYSON ST,8/28/18,FRAUD - WIRE
802,42.29919694,-71.06046974,"(42.29919694, -71.06046974)",,Thursday,C11,DORCHESTER AVE,8/30/18,ASSAULT SIMPLE - BATTERY
2647,42.29919694,-71.06046974,"(42.29919694, -71.06046974)",,Thursday,C11,DORCHESTER AVE,8/30/18,THREATS TO DO BODILY HARM
3301,-1,-1,"(-1.00000000, -1.00000000)",,Friday,,CAMDEN,8/31/18,VERBAL DISPUTE
724,42.33151289,-71.10494901,"(42.33151289, -71.10494901)",,Wednesday,B2,SACHEM ST,8/29/18,AUTO THEFT
2647,42.2960628,-71.08664795,"(42.29606280, -71.08664795)",,Friday,B3,VESTA RD,8/31/18,THREATS TO DO BODILY HARM
3002,42.33731824,-71.0538321,"(42.33731824, -71.05383210)",,Friday,C6,ORTON-MAROTTA WAY,8/31/18,ANIMAL CONTROL - DOG BITES - ETC.
3112,42.34835708,-71.13645291,"(42.34835708, -71.13645291)",,Wednesday,D14,COMMONWEALTH AVE,8/29/18,LANDLORD - TENANT SERVICE
619,42.31567062,-71.0613961,"(42.31567062, -71.06139610)",,Sunday,C11,BAKERSFIELD ST,8/12/18,LARCENY ALL OTHERS
614,42.38233296,-71.07923596,"(42.38233296, -71.07923596)",,Wednesday,A15,CAMBRIDGE ST,8/29/18,LARCENY THEFT FROM MV - NON-ACCESSORY
614,42.33149655,-71.04742314,"(42.33149655, -71.04742314)",,Friday,C6,OLD HARBOR ST,8/31/18,LARCENY THEFT FROM MV - NON-ACCESSORY
3006,42.28625875,-71.12833143,"(42.28625875, -71.12833143)",,Friday,E5,WASHINGTON ST,8/31/18,SICK/INJURED/MEDICAL - PERSON
3006,42.3318188,-71.06868237,"(42.33181880, -71.06868237)",,Friday,C6,SOUTHAMPTON ST,8/31/18,SICK/INJURED/MEDICAL - PERSON
3410,42.38189643,-71.07821902,"(42.38189643, -71.07821902)",,Friday,A15,ROLAND ST,8/31/18,TOWED MOTOR VEHICLE
802,42.34862382,-71.08277637,"(42.34862382, -71.08277637)",,Friday,D4,BOYLSTON ST,8/31/18,ASSAULT SIMPLE - BATTERY
614,42.34854976,-71.16260923,"(42.34854976, -71.16260923)",,Friday,D14,GREYMERE RD,8/31/18,LARCENY THEFT FROM MV - NON-ACCESSORY
1402,42.32752693,-71.05541255,"(42.32752693, -71.05541255)",,Friday,C6,MONSIGNOR DENNIS F O'CALL,8/10/18,VANDALISM
3112,42.37638326,-71.03124103,"(42.37638326, -71.03124103)",,Friday,A7,CHELSEA ST,8/31/18,LANDLORD - TENANT SERVICE
423,42.27855984,-71.09199697,"(42.27855984, -71.09199697)",,Friday,B3,FESSENDEN ST,8/31/18,ASSAULT - AGGRAVATED
3006,42.29855717,-71.08348265,"(42.29855717, -71.08348265)",,Friday,B3,BRADSHAW ST,8/31/18,SICK/INJURED/MEDICAL - PERSON
3820,42.3360292,-71.07517847,"(42.33602920, -71.07517847)",,Friday,D4,E SPRINGFIELD ST,8/31/18,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY
3301,42.30417845,-71.07600129,"(42.30417845, -71.07600129)",,Friday,C11,ROSSETER ST,8/31/18,VERBAL DISPUTE
3114,42.27435819,-71.12403732,"(42.27435819, -71.12403732)",,Friday,E18,METROPOLITAN AVE,8/31/18,INVESTIGATE PROPERTY
616,42.35059717,-71.07881031,"(42.35059717, -71.07881031)",,Friday,D4,NEWBURY ST,8/31/18,LARCENY THEFT OF BICYCLE
619,42.35107111,-71.12570166,"(42.35107111, -71.12570166)",,Friday,D14,COMMONWEALTH AVE,8/31/18,LARCENY ALL OTHERS
3201,42.2917221,-71.1196546,"(42.29172210, -71.11965460)",,Friday,E5,ARCHDALE RD,8/31/18,PROPERTY - LOST
613,42.3169665,-71.08254058,"(42.31696650, -71.08254058)",,Friday,B2,WARREN ST,8/31/18,LARCENY SHOPLIFTING
3831,42.33962338,-71.10649737,"(42.33962338, -71.10649737)",,Tuesday,B2,BROOKLINE AVE,8/21/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
2647,42.29358236,-71.06735449,"(42.29358236, -71.06735449)",,Friday,C11,ALLSTON ST,8/31/18,THREATS TO DO BODILY HARM
3207,42.33130578,-71.07194742,"(42.33130578, -71.07194742)",,Friday,B2,GERARD ST,8/31/18,PROPERTY - FOUND
3801,42.27980181,-71.16196326,"(42.27980181, -71.16196326)",,Friday,E5,TEMPLE ST,8/31/18,M/V ACCIDENT - OTHER
3410,42.37622688,-71.03439728,"(42.37622688, -71.03439728)",,Friday,A7,HAVRE ST,8/31/18,TOWED MOTOR VEHICLE
3301,42.3468275,-71.14319087,"(42.34682750, -71.14319087)",,Friday,D14,JETTE CT,8/31/18,VERBAL DISPUTE
3802,42.28656686,-71.13038048,"(42.28656686, -71.13038048)",,Friday,E5,BIRCH ST,8/31/18,M/V ACCIDENT - PROPERTY ÊDAMAGE
3803,42.291106,-71.07424442,"(42.29110600, -71.07424442)",,Friday,B3,WHITFIELD ST,8/31/18,M/V ACCIDENT - PERSONAL INJURY
3006,42.23603929,-71.12718154,"(42.23603929, -71.12718154)",,Friday,E18,NEPONSET VALLEY PKWY,8/31/18,SICK/INJURED/MEDICAL - PERSON
3115,42.32513051,-71.09940815,"(42.32513051, -71.09940815)",,Friday,E13,HEATH ST,8/31/18,INVESTIGATE PERSON
619,42.3518674,-71.05720373,"(42.35186740, -71.05720373)",,Wednesday,A1,SOUTH ST,8/22/18,LARCENY ALL OTHERS
3301,42.31650656,-71.09988227,"(42.31650656, -71.09988227)",,Friday,E13,ARCADIA ST,8/31/18,VERBAL DISPUTE
3831,42.31078949,-71.10224589,"(42.31078949, -71.10224589)",,Thursday,E13,FOREST HILLS ST,8/30/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
1106,42.29131613,-71.07170293,"(42.29131613, -71.07170293)",,Monday,C11,WASHINGTON ST,8/13/18,FRAUD - CREDIT CARD / ATM FRAUD
3114,-1,-1,"(-1.00000000, -1.00000000)",,Friday,,LONG,8/31/18,INVESTIGATE PROPERTY
3114,42.28479807,-71.08685632,"(42.28479807, -71.08685632)",,Friday,B3,MARDEN AVE,8/31/18,INVESTIGATE PROPERTY
1402,42.32935284,-71.05601628,"(42.32935284, -71.05601628)",,Thursday,C6,PREBLE ST,8/30/18,VANDALISM
724,42.31069447,-71.11468072,"(42.31069447, -71.11468072)",,Friday,E13,CENTRE ST,8/31/18,AUTO THEFT
3201,42.32866284,-71.08563401,"(42.32866284, -71.08563401)",,Friday,B2,WASHINGTON ST,8/31/18,PROPERTY - LOST
1402,42.37435896,-71.06429459,"(42.37435896, -71.06429459)",,Wednesday,A15,UNION ST,8/29/18,VANDALISM
706,42.33546813,-71.04489149,"(42.33546813, -71.04489149)",,Friday,C6,E BROADWAY,8/31/18,AUTO THEFT - MOTORCYCLE / SCOOTER
616,42.36721232,-71.05369636,"(42.36721232, -71.05369636)",,Thursday,A1,HENCHMAN ST,8/30/18,LARCENY THEFT OF BICYCLE
3201,42.33192532,-71.08411222,"(42.33192532, -71.08411222)",,Thursday,B2,SHAWMUT AVE,8/31/17,PROPERTY - LOST
3301,42.25188297,-71.11915243,"(42.25188297, -71.11915243)",,Friday,E18,TRUMAN PKWY,8/31/18,VERBAL DISPUTE
3410,42.31810467,-71.05258004,"(42.31810467, -71.05258004)",,Friday,C11,SYDNEY ST,8/31/18,TOWED MOTOR VEHICLE
1402,42.35888826,-71.12490257,"(42.35888826, -71.12490257)",,Thursday,D14,SORRENTO ST,8/30/18,VANDALISM
3115,42.33586762,-71.03742275,"(42.33586762, -71.03742275)",,Friday,C6,K ST,8/31/18,INVESTIGATE PERSON
3410,42.34751259,-71.13689285,"(42.34751259, -71.13689285)",,Friday,D14,SCOTTFIELD RD,8/31/18,TOWED MOTOR VEHICLE
3125,42.32624204,-71.10317575,"(42.32624204, -71.10317575)",,Friday,E13,HEATH ST,8/31/18,WARRANT ARREST
802,42.32624204,-71.10317575,"(42.32624204, -71.10317575)",,Friday,E13,HEATH ST,8/31/18,ASSAULT SIMPLE - BATTERY
1402,42.32624204,-71.10317575,"(42.32624204, -71.10317575)",,Friday,E13,HEATH ST,8/31/18,VANDALISM
3301,42.29057504,-71.07165726,"(42.29057504, -71.07165726)",,Friday,C11,WASHINGTON ST,8/31/18,VERBAL DISPUTE
3125,42.31565205,-71.09843506,"(42.31565205, -71.09843506)",,Friday,E13,ATHERTON ST,8/31/18,WARRANT ARREST
2647,42.30878855,-71.09055618,"(42.30878855, -71.09055618)",,Thursday,B2,SEAVER ST,8/30/18,THREATS TO DO BODILY HARM
619,42.25947104,-71.15077874,"(42.25947104, -71.15077874)",,Thursday,E5,WILLERS ST,8/30/18,LARCENY ALL OTHERS
2900,42.30999157,-71.10048419,"(42.30999157, -71.10048419)",,Friday,E13,ROBESON ST,8/31/18,VAL - VIOLATION OF AUTO LAW - OTHER
3802,42.31508518,-71.08508813,"(42.31508518, -71.08508813)",,Friday,B2,WYOMING ST,8/31/18,M/V ACCIDENT - PROPERTY ÊDAMAGE
724,42.26982567,-71.11699322,"(42.26982567, -71.11699322)",,Thursday,E18,BRADLEE CT,8/30/18,AUTO THEFT
3802,42.36124069,-71.06631987,"(42.36124069, -71.06631987)",,Friday,,,8/31/18,M/V ACCIDENT - PROPERTY ÊDAMAGE
3115,42.36063386,-71.07005247,"(42.36063386, -71.07005247)",,Friday,A1,W CEDAR ST,8/31/18,INVESTIGATE PERSON
2646,42.29840112,-71.08674834,"(42.29840112, -71.08674834)",,Friday,B3,BLUE HILL AVE,8/31/18,LIQUOR - DRINKING IN PUBLIC
2646,42.29869822,-71.08676023,"(42.29869822, -71.08676023)",,Friday,,,8/31/18,LIQUOR - DRINKING IN PUBLIC
3125,42.37949215,-71.03685008,"(42.37949215, -71.03685008)",,Friday,A7,EUTAW ST,8/31/18,WARRANT ARREST
3201,42.30870401,-71.06844484,"(42.30870401, -71.06844484)",,Sunday,C11,BARRY ST,8/26/18,PROPERTY - LOST
3006,42.2960628,-71.08664795,"(42.29606280, -71.08664795)",,Friday,B3,VESTA RD,8/31/18,SICK/INJURED/MEDICAL - PERSON
3125,42.33130578,-71.07194742,"(42.33130578, -71.07194742)",,Friday,B2,GERARD ST,8/31/18,WARRANT ARREST
3114,42.35512339,-71.0608798,"(42.35512339, -71.06087980)",,Friday,A1,WASHINGTON ST,8/31/18,INVESTIGATE PROPERTY
2405,42.35512339,-71.0608798,"(42.35512339, -71.06087980)",,Friday,A1,WASHINGTON ST,8/31/18,DISORDERLY CONDUCT
2647,42.30114533,-71.05991447,"(42.30114533, -71.05991447)",,Friday,C11,DORCHESTER AVE,8/31/18,THREATS TO DO BODILY HARM
2647,42.26701085,-71.12096171,"(42.26701085, -71.12096171)",,Friday,E18,HYDE PARK AVE,8/31/18,THREATS TO DO BODILY HARM
1402,42.32416015,-71.08732873,"(42.32416015, -71.08732873)",,Thursday,B2,FENWICK PL,8/30/18,VANDALISM
3201,42.27581799,-71.13991259,"(42.27581799, -71.13991259)",,Wednesday,E5,WASHINGTON ST,8/29/18,PROPERTY - LOST
3831,42.35019184,-71.0482087,"(42.35019184, -71.04820870)",,Wednesday,C6,CONGRESS ST,8/22/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
706,42.27673598,-71.06683537,"(42.27673598, -71.06683537)",,Thursday,C11,DORCHESTER AVE,8/30/18,AUTO THEFT - MOTORCYCLE / SCOOTER
3831,42.33208391,-71.04823023,"(42.33208391, -71.04823023)",,Thursday,C6,GATES ST,8/30/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
3410,42.28956988,-71.08510501,"(42.28956988, -71.08510501)",,Friday,B3,AMES ST,8/31/18,TOWED MOTOR VEHICLE
1402,42.33149655,-71.04742314,"(42.33149655, -71.04742314)",,Thursday,C6,OLD HARBOR ST,5/31/18,VANDALISM
2646,42.32940724,-71.08333422,"(42.32940724, -71.08333422)",,Friday,,,8/31/18,LIQUOR - DRINKING IN PUBLIC
3410,42.34819899,-71.13941863,"(42.34819899, -71.13941863)",,Friday,D14,KELTON ST,8/31/18,TOWED MOTOR VEHICLE
619,42.35979038,-71.07078234,"(42.35979038, -71.07078234)",,Thursday,A1,CHARLES ST,8/30/18,LARCENY ALL OTHERS
3115,42.28631299,-71.09218412,"(42.28631299, -71.09218412)",,Friday,B3,HAVELOCK ST,8/31/18,INVESTIGATE PERSON
3410,42.30465964,-71.0580552,"(42.30465964, -71.05805520)",,Friday,C11,KIMBALL ST,8/31/18,TOWED MOTOR VEHICLE
3115,42.30178949,-71.05514183,"(42.30178949, -71.05514183)",,Friday,C11,BEACH ST,8/31/18,INVESTIGATE PERSON
3301,42.28252537,-71.07977256,"(42.28252537, -71.07977256)",,Friday,B3,EVANS ST,8/31/18,VERBAL DISPUTE
